Date,MinTemp,MaxTemp,Humidity,Cloud,Temp,RainToday,RainTomorrow
11/13/2016,18.9,30.3,29,1,24.9,No,No
11/14/2016,17.4,24.4,40,3,20.5,No,No
11/15/2016,15.4,23.2,61,7,17.9,No,No
11/16/2016,14.3,25.2,54,0,19.9,No,No
11/17/2016,17.3,23.9,57,4,21.1,No,No
11/18/2016,16.4,31.4,52,1,23,No,No
11/19/2016,19.3,24.8,67,7,21.7,No,No
11/20/2016,19.1,25.1,58,4,22.3,No,No
11/21/2016,19.7,28.4,67,6,24.6,No,No
11/22/2016,21,31,51,1,26.6,No,No
11/24/2016,13.5,23.4,42,1,18.3,Yes,No
11/25/2016,14.7,25.5,33,4,20.6,No,No
11/26/2016,18.1,24.4,55,3,22.3,No,No
11/27/2016,19.6,23.5,71,7,20.5,No,No
11/28/2016,20.3,26.1,71,6,22.8,No,No
11/29/2016,19.3,25.3,65,7,22.4,No,No
11/30/2016,18.2,25.2,61,7,22.4,No,No
12/1/2016,18.1,28.5,68,7,21.2,No,No
12/2/2016,18.7,35.7,44,3,25.6,No,No
12/3/2016,21,26.8,64,7,22.6,No,No
12/4/2016,19.7,26.9,64,7,23,No,No
12/5/2016,22.1,29.9,71,7,26.1,No,Yes
12/6/2016,20.4,23.6,86,8,20.6,Yes,Yes
12/7/2016,18.6,25.1,86,5,20.7,Yes,No
12/8/2016,20.2,27.9,60,1,24.6,No,No
12/9/2016,18.1,27.8,35,1,20.2,No,No
12/10/2016,16.9,23.7,54,3,20.8,No,No
12/11/2016,20,26.3,57,3,23.6,No,No
12/12/2016,20.9,27.6,59,6,23.8,No,No
12/13/2016,20.7,37.8,49,3,27.5,No,No
12/14/2016,27.1,37.2,23,7,32.4,No,Yes
12/15/2016,17.4,19.1,88,8,17.7,Yes,Yes
12/16/2016,17.2,25.4,89,8,18.8,Yes,Yes
12/17/2016,18.5,33.7,67,3,25.4,Yes,No
12/18/2016,18.3,21.3,61,8,19.8,No,No
12/19/2016,17.7,22.9,49,6,20.8,No,No
12/20/2016,16.7,27.1,52,2,22.8,No,No
12/21/2016,18.6,26.7,64,3,22.8,No,No
12/22/2016,20.3,24.3,60,8,21.1,No,No
12/23/2016,20.8,24.4,56,5,23,No,No
12/24/2016,19.8,27.2,66,7,23.2,No,Yes
12/25/2016,19.1,27.4,64,3,23.9,Yes,No
12/26/2016,20.9,29.3,59,1,25.8,No,No
12/27/2016,21.8,29.6,66,7,25.7,No,No
12/28/2016,21.1,28.9,63,6,24.9,No,No
12/29/2016,22.6,36.6,49,7,28.1,No,No
12/30/2016,23.9,33.3,58,8,27.3,No,No
12/31/2016,24.1,30,57,6,27.7,No,No
1/1/2017,22.7,26.6,70,7,24.6,No,No
1/2/2017,21.2,26.3,71,7,22.1,No,Yes
1/3/2017,18.5,26.6,66,7,21.9,Yes,Yes
1/4/2017,20.1,25.9,53,7,24,Yes,Yes
1/5/2017,19.6,24.3,89,8,20.5,Yes,Yes
1/6/2017,19.9,26.5,86,7,20,Yes,Yes
1/7/2017,19.2,26.8,61,3,24.8,Yes,No
1/8/2017,19.7,28.5,52,2,25.1,No,No
1/9/2017,21.3,29.9,57,2,27,No,No
1/10/2017,22.6,31.3,73,7,24.8,No,No
1/11/2017,24,37.7,53,4,29.2,No,No
1/12/2017,22.3,28.4,68,7,24.7,No,No
1/13/2017,23,30.5,68,8,24.6,No,No
1/14/2017,24.6,32.5,59,8,28.7,No,No
1/15/2017,22.8,27,56,6,25.6,No,No
1/16/2017,21.7,27.2,55,3,26.2,No,No
1/17/2017,20.8,36.6,64,5,25.3,No,No
1/18/2017,25.1,38.1,26,1,36.5,No,No
1/19/2017,20.1,24.5,61,8,21.5,No,No
1/20/2017,19,29.2,62,7,24.1,No,Yes
1/21/2017,20.8,27.4,49,7,22.2,Yes,No
1/22/2017,20.4,26.5,50,1,23.8,No,No
1/23/2017,21.5,32.6,60,3,25.5,No,No
1/24/2017,24.5,37,34,6,32.6,No,Yes
1/25/2017,20.6,24.3,68,7,21.7,Yes,No
1/26/2017,20.7,25.5,70,8,22.6,No,No
1/27/2017,20.4,27.1,67,7,21.7,No,No
1/28/2017,20.4,29.7,63,1,26.4,No,No
1/29/2017,22.3,30.2,74,7,24.5,No,No
1/30/2017,23.1,34.3,67,1,27.9,No,No
1/31/2017,25.4,39.4,36,7,33.2,No,Yes
2/1/2017,20.3,23.6,83,8,21.1,Yes,Yes
2/2/2017,20.8,27.1,70,7,23.1,Yes,No
2/3/2017,22.3,26.4,79,8,22.8,No,No
2/4/2017,22.7,30.4,78,8,26,No,No
2/5/2017,25.8,34.9,50,7,29.5,No,No
2/6/2017,26.2,34.7,55,1,29.6,No,Yes
2/7/2017,22.1,24.9,88,8,22.2,Yes,Yes
2/8/2017,20.7,27,79,7,24.6,Yes,Yes
2/9/2017,22.5,30.9,72,3,25.7,Yes,No
2/10/2017,23.7,37.5,61,6,27.4,No,No
2/11/2017,23.9,36.2,72,5,26.4,No,No
2/12/2017,24.5,31.9,67,1,28.1,No,No
2/13/2017,17.8,27.3,29,1,21.9,No,No
2/14/2017,21.6,24,68,5,22.3,No,Yes
2/15/2017,18,26.1,66,4,21.3,Yes,No
2/16/2017,19.5,30,63,1,23.4,No,No
2/17/2017,22.6,29.9,66,4,26.6,No,Yes
2/18/2017,21.8,29.4,79,3,22.9,Yes,Yes
2/19/2017,18.6,26.1,69,5,19.7,Yes,No
2/20/2017,17.5,28.3,32,0,19.9,No,No
2/21/2017,16.9,27.6,41,6,19.4,No,No
2/22/2017,19.3,27.7,50,2,25.8,No,No
2/23/2017,21.6,28.1,55,1,25.4,No,No
2/24/2017,21.8,28,69,8,24.5,No,Yes
2/25/2017,18.6,20.8,89,8,18.7,Yes,Yes
2/26/2017,18.3,25.5,67,6,20.7,Yes,Yes
2/27/2017,18.7,26.6,60,7,23.3,Yes,Yes
2/28/2017,20.7,26.7,63,6,25.1,Yes,Yes
3/1/2017,20.6,27.2,87,6,21.4,Yes,Yes
3/2/2017,20.5,26.3,81,3,23,Yes,Yes
3/3/2017,20.7,24.8,89,7,21.7,Yes,Yes
3/4/2017,19.9,23.3,87,7,21.5,Yes,Yes
3/5/2017,20.1,23,78,7,20.4,Yes,Yes
3/6/2017,19.6,25.7,63,5,20.5,Yes,No
3/7/2017,18.8,23.2,73,7,19.3,No,Yes
3/8/2017,16.9,23.5,67,8,19.9,Yes,No
3/9/2017,17.9,25.1,69,7,20.3,No,No
3/10/2017,17.3,25.8,73,3,19.3,No,No
3/11/2017,16.9,26.1,61,5,20.1,No,No
3/12/2017,17.4,26.4,62,1,22.3,No,No
3/13/2017,22.2,27.4,68,6,23.7,No,No
3/14/2017,22.6,25.9,71,7,23.9,No,Yes
3/15/2017,19.8,25.9,76,7,22.9,Yes,Yes
3/16/2017,21.9,24.9,84,8,23.1,Yes,Yes
3/17/2017,20,22.7,83,8,20.3,Yes,Yes
3/18/2017,19.3,25.8,88,8,21.8,Yes,Yes
3/19/2017,21.6,26.2,86,7,23.7,Yes,No
3/20/2017,23.7,27.9,74,7,25.8,No,No
3/21/2017,23.3,27.1,77,7,24.5,No,Yes
3/22/2017,22.3,31.9,82,7,23.9,Yes,Yes
3/23/2017,20.7,23.3,72,7,21.5,Yes,Yes
3/24/2017,18.5,24.1,85,2,20.4,Yes,Yes
3/25/2017,19.2,24.5,81,6,20.2,Yes,No
3/26/2017,18.9,26.5,74,1,21.3,No,No
3/27/2017,19.2,27,76,1,21.8,No,No
3/28/2017,21.2,23.8,76,7,21.8,No,No
3/29/2017,21.4,28.8,84,8,22.5,No,Yes
3/30/2017,22.5,26,70,8,25.2,Yes,Yes
3/31/2017,15.3,22.6,56,4,16.9,Yes,No
4/1/2017,14.5,25.6,63,1,17.1,No,No
4/2/2017,17,22,66,6,19.8,No,Yes
4/3/2017,14.8,22,90,8,15.7,Yes,Yes
4/4/2017,14.9,22.8,78,3,17.9,Yes,No
4/5/2017,14.1,23.3,72,3,18.1,No,No
4/6/2017,13.2,23.4,69,2,17.1,No,No
4/7/2017,14.1,23.8,69,2,18.7,No,No
4/8/2017,14.9,24.9,68,4,18.4,No,No
4/9/2017,15.5,28.7,62,1,20.1,No,Yes
4/10/2017,11.7,17.9,51,7,13.9,Yes,No
4/11/2017,13.8,23,56,7,17.9,No,Yes
4/12/2017,15,22.7,71,7,17.4,Yes,Yes
4/13/2017,15.3,23.6,80,4,17.3,Yes,No
4/14/2017,13.9,24.7,69,1,17.2,No,No
4/15/2017,13.2,23.8,72,1,16.5,No,No
4/16/2017,15.2,26.9,75,3,18.2,No,No
4/17/2017,14.2,24.1,68,2,17.4,No,No
4/18/2017,16,24.3,73,1,19.2,No,No
4/19/2017,15.2,24.9,72,3,17.7,No,No
4/20/2017,16.2,24,83,4,19,No,No
4/21/2017,14.4,23.9,68,5,17.9,No,No
4/22/2017,17.7,24.1,68,7,19.9,No,No
4/23/2017,15.9,26.7,74,1,18.5,No,No
4/24/2017,15.7,23.9,74,1,18.2,No,No
4/25/2017,18.2,26.7,69,7,20.6,No,Yes
4/27/2017,12.1,20,46,2,13.1,No,No
4/28/2017,10.2,21.8,51,1,13.5,No,No
4/29/2017,10.8,22.7,60,1,14,No,No
4/30/2017,14,22.6,66,7,17.2,No,No
5/1/2017,13.2,25.6,78,5,15.9,No,No
5/2/2017,14.6,23.9,65,3,17.2,No,Yes
5/3/2017,14.9,18.4,61,6,16.9,Yes,Yes
5/4/2017,11.8,20,78,6,14.7,Yes,No
5/5/2017,12.7,21.6,74,1,15.1,No,No
5/6/2017,12.7,26.2,77,7,14.8,No,No
5/7/2017,14.6,22.2,47,1,17.2,No,No
5/8/2017,10.2,20.1,49,2,12.2,No,No
5/9/2017,10.7,21,67,5,13.3,No,No
5/10/2017,10.5,21.7,70,1,13.3,No,No
5/11/2017,10.9,22.1,73,1,13.4,No,No
5/12/2017,12.5,19.6,78,7,14.1,No,Yes
5/13/2017,14,21.3,86,1,15.8,Yes,No
5/14/2017,14.7,18.7,89,7,16.3,No,Yes
5/15/2017,13.1,20.8,75,7,14.6,Yes,No
5/16/2017,11.1,21.9,59,1,14.4,No,No
5/17/2017,9.8,20.2,72,1,12.7,No,No
5/18/2017,12.6,21.5,79,7,14.8,No,No
5/19/2017,14.8,20.4,78,7,19.5,No,Yes
5/20/2017,16.7,23.2,86,8,17.5,Yes,No
5/21/2017,13.8,23.5,69,2,15.7,No,No
5/22/2017,13,21,84,2,14.7,No,No
5/23/2017,14.7,22.6,82,1,16.6,No,No
5/24/2017,14.8,22.7,77,5,16.7,No,No
5/25/2017,11.6,21.4,60,1,14,No,No
5/26/2017,10.6,20.8,58,2,14,No,No
5/27/2017,12.6,20.6,77,3,14.2,No,No
5/28/2017,11.9,23.7,83,1,13.3,No,No
5/29/2017,11.4,18.3,44,1,13.5,No,No
5/30/2017,7.1,17.1,60,1,9.7,No,No
5/31/2017,9.7,16.3,58,6,13.4,No,No
6/1/2017,8,18.3,54,1,10.3,No,No
6/2/2017,8.5,18.1,61,1,10.7,No,No
6/3/2017,10.7,17.4,64,4,13.4,No,Yes
6/4/2017,10.5,19.7,77,1,12.2,Yes,No
6/5/2017,9.4,19.6,78,3,11.5,No,No
6/6/2017,9.1,17.9,58,2,11.2,No,Yes
6/7/2017,8.8,15.5,82,8,13.3,Yes,Yes
6/8/2017,12.4,18.1,91,5,13.3,Yes,Yes
6/9/2017,10.4,18.9,90,6,12.5,Yes,Yes
6/10/2017,12.5,18.1,85,7,15.8,Yes,Yes
6/11/2017,12.5,17.2,90,5,13.1,Yes,Yes
6/12/2017,11.3,20.4,92,2,11.6,Yes,No
6/13/2017,9.5,18.7,82,2,11.2,No,Yes
6/14/2017,11.1,17.8,82,3,13.3,Yes,No
6/15/2017,10.7,20.1,89,2,11.9,No,No
6/16/2017,11.9,17.3,79,7,13.3,No,No
6/17/2017,13.2,19.1,81,7,14.6,No,Yes
6/18/2017,11.3,18,83,3,12.9,Yes,No
6/19/2017,11.2,18.3,79,6,12.7,No,Yes
6/20/2017,11.3,20,88,6,11.9,Yes,No
6/21/2017,8.6,19.6,73,2,10.5,No,No
6/22/2017,9.3,19.2,78,2,11,No,No
6/23/2017,9.4,17.7,85,6,10.2,No,No
6/24/2017,10.1,19.3,56,5,12.4,No,No
6/25/2017,7.6,19.3,73,1,9.4,No,No
